#Current energy increment =   0.500000007451E-01
  -386.55410105650390        10.740720849798013     
  -360.53592549785992        11.548550643325415     
  -336.20823260660160        12.353628645187710     
  -313.46118640893860        13.142345696980875     
  -292.19208731962283        13.903421653966658     
  -272.30490846834812        14.629036225122409     
  -253.70986215248132        15.307125279853686     
  -236.32299445872249        15.932112155868028     
  -220.06580622347056        16.494312861023097     
  -204.86489862058559        16.990828104064402     
  -190.65164177642842        17.420133718184658     
  -177.36186491602302        17.778159780602639     
  -164.93556664139703        18.068063423631546     
  -153.31664403404915        18.288933818986930     
  -142.45263935848112        18.430436148842023     
  -132.29450322319752        18.500864279269653     
  -122.79637312988007        18.496228111007181     
  -113.91536641091821        18.427223875752258     
  -105.61138662043953        18.282882296629136     
  -97.846942504723444        18.066547081076600     
  -90.586978734676393        17.784140301783665     
  -83.798717636150258        17.437117570992591     
  -77.451511203539539        17.043114846914861     
  -71.516702728520514        16.585324295149217     
  -65.967497419206154        16.089152832616467     
  -60.778841425581383        15.537738991223447     
  -55.927308725036056        14.946376388134498     
  -51.390995357300611        14.312534345173697     
  -47.149420531270451        13.662398409829491     
  -43.183434157230764        12.978247498359476     
  -39.475130387003560        12.272048466939783     
  -36.007766771663093        11.557308751410941     
  -32.765688671828698        10.823589767227048     
  -29.734258579258587        10.086853135262405     
  -26.899790030641864        9.3448510653866332     
  -24.249485815219302        8.6076724606555857     
  -21.771380197249226        7.8789858617865152     
  -19.454284892461448        7.1479115849464350     
  -17.287738554590877        6.4350480927222602     
  -15.261959543929812        5.7295656783745015     
  -13.367801764655912        5.0405858476575203     
  -11.596713371547803        4.3735679700809404     
  -9.9406981596552200        3.7253751448957870     
  -8.3922794626036339        3.1014476638151161     
  -6.9444663965395730        2.4943409454530054     
  -5.5907222973129116        1.9129009542045001     
  -4.3249352083946828        1.3591567667526632     
  -3.1413902862876411       0.85349835029931476     
  -2.0347439988440721       0.41457806007420406     
  -1.0000000000000000       0.11053050884789478     
   0.0000000000000000        0.0000000000000000     
   1.0000000000000000       0.13403646398544716     
   2.0347439988440721       0.46557858753212678     
   3.1413902862876411       0.92640013492160422     
   4.3249352083946828        1.4635326813093379     
   5.5907222973129116        2.0457818650021165     
   6.9444663965395730        2.6582336265827435     
   8.3922794626036339        3.2926432139447037     
   9.9406981596552200        3.9476906635974376     
   11.596713371547803        4.6276560324319105     
   13.367801764655912        5.3202049186046070     
   15.261959543929812        6.0404900443591680     
   17.287738554590877        6.7650974335744385     
   19.454284892461448        7.5119865257546312     
   21.771380197249226        8.2583291095732783     
   24.249485815219302        9.0096942079185851     
   26.899790030641864        9.7600219929677152     
   29.734258579258587        10.508580700783890     
   32.765688671828698        11.243758226913858     
   36.007766771663093        11.965564163705880     
   39.475130387003560        12.672950833943977     
   43.183434157230764        13.345003453997672     
   47.149420531270451        13.996113365108839     
   51.390995357300611        14.616737745532898     
   55.927308725036056        15.193787027685829     
   60.778841425581383        15.726089812709805     
   65.967497419206154        16.217919027638082     
   71.516702728520514        16.657058265529084     
   77.451511203539539        17.050456682039790     
   83.798717636150258        17.388536333613249     
   90.586978734676393        17.671653585188842     
   97.846942504723444        17.906335403548820     
   105.61138662043953        18.082940373790169     
   113.91536641091821        18.198061279852368     
   122.79637312988007        18.265978041748028     
   132.29450322319752        18.276669408389061     
   142.45263935848112        18.227223214495549     
   153.31664403404915        18.121433805931446     
   164.93556664139703        17.968978926941219     
   177.36186491602302        17.752529920069250     
   190.65164177642842        17.492669162479441     
   204.86489862058559        17.181044127831608     
   220.06580622347056        16.822543612093870     
   236.32299445872249        16.421059651088420     
   253.70986215248132        15.974996935047036     
   272.30490846834812        15.486565466449006     
   292.19208731962283        14.967631917571996     
   313.46118640893860        14.419636629154269     
   336.20823260660160        13.845000678375207     
   360.53592549785992        13.243847997557538     
   386.55410105650390        12.631356696062833     
